Date_Key,Date,Day,Week_No,Month,Month_No,Quarter,Year
20081219,19-12-2008,Friday,51,Dec,12,4,2008
20081220,20-12-2008,Saturday,51,Dec,12,4,2008
20081221,21-12-2008,Sunday,52,Dec,12,4,2008
20081222,22-12-2008,Monday,52,Dec,12,4,2008
20081223,23-12-2008,Tuesday,52,Dec,12,4,2008
20081224,24-12-2008,Wednesday,52,Dec,12,4,2008
20081225,25-12-2008,Thursday,52,Dec,12,4,2008
20081226,26-12-2008,Friday,52,Dec,12,4,2008
20081227,27-12-2008,Saturday,52,Dec,12,4,2008
20081228,28-12-2008,Sunday,53,Dec,12,4,2008
20081229,29-12-2008,Monday,53,Dec,12,4,2008
20081230,30-12-2008,Tuesday,53,Dec,12,4,2008
20081231,31-12-2008,Wednesday,53,Dec,12,4,2008
20090101,01-01-2009,Thursday,1,Jan,1,1,2009
20090102,02-01-2009,Friday,1,Jan,1,1,2009
20090103,03-01-2009,Saturday,1,Jan,1,1,2009
20090104,04-01-2009,Sunday,2,Jan,1,1,2009
20090105,05-01-2009,Monday,2,Jan,1,1,2009
20090106,06-01-2009,Tuesday,2,Jan,1,1,2009
20090107,07-01-2009,Wednesday,2,Jan,1,1,2009
20090108,08-01-2009,Thursday,2,Jan,1,1,2009
20090109,09-01-2009,Friday,2,Jan,1,1,2009
20090110,10-01-2009,Saturday,2,Jan,1,1,2009
20090111,11-01-2009,Sunday,3,Jan,1,1,2009
20090112,12-01-2009,Monday,3,Jan,1,1,2009
20090113,13-01-2009,Tuesday,3,Jan,1,1,2009
20090114,14-01-2009,Wednesday,3,Jan,1,1,2009
20090115,15-01-2009,Thursday,3,Jan,1,1,2009
20090116,16-01-2009,Friday,3,Jan,1,1,2009
20090117,17-01-2009,Saturday,3,Jan,1,1,2009
20090118,18-01-2009,Sunday,4,Jan,1,1,2009
20090119,19-01-2009,Monday,4,Jan,1,1,2009
20090120,20-01-2009,Tuesday,4,Jan,1,1,2009
20090121,21-01-2009,Wednesday,4,Jan,1,1,2009
20090122,22-01-2009,Thursday,4,Jan,1,1,2009
20090123,23-01-2009,Friday,4,Jan,1,1,2009
20090124,24-01-2009,Saturday,4,Jan,1,1,2009
20090125,25-01-2009,Sunday,5,Jan,1,1,2009
20090126,26-01-2009,Monday,5,Jan,1,1,2009
20090127,27-01-2009,Tuesday,5,Jan,1,1,2009
20090128,28-01-2009,Wednesday,5,Jan,1,1,2009
20090129,29-01-2009,Thursday,5,Jan,1,1,2009
20090130,30-01-2009,Friday,5,Jan,1,1,2009
20090131,31-01-2009,Saturday,5,Jan,1,1,2009
20090201,01-02-2009,Sunday,6,Feb,2,1,2009
20090202,02-02-2009,Monday,6,Feb,2,1,2009
20090203,03-02-2009,Tuesday,6,Feb,2,1,2009
20090204,04-02-2009,Wednesday,6,Feb,2,1,2009
20090205,05-02-2009,Thursday,6,Feb,2,1,2009
20090206,06-02-2009,Friday,6,Feb,2,1,2009
20090207,07-02-2009,Saturday,6,Feb,2,1,2009
20090208,08-02-2009,Sunday,7,Feb,2,1,2009
20090209,09-02-2009,Monday,7,Feb,2,1,2009
20090210,10-02-2009,Tuesday,7,Feb,2,1,2009
20090211,11-02-2009,Wednesday,7,Feb,2,1,2009
20090212,12-02-2009,Thursday,7,Feb,2,1,2009
20090213,13-02-2009,Friday,7,Feb,2,1,2009
20090214,14-02-2009,Saturday,7,Feb,2,1,2009
20090215,15-02-2009,Sunday,8,Feb,2,1,2009
20090216,16-02-2009,Monday,8,Feb,2,1,2009
20090217,17-02-2009,Tuesday,8,Feb,2,1,2009
20090218,18-02-2009,Wednesday,8,Feb,2,1,2009
20090219,19-02-2009,Thursday,8,Feb,2,1,2009
20090220,20-02-2009,Friday,8,Feb,2,1,2009
20090221,21-02-2009,Saturday,8,Feb,2,1,2009
20090222,22-02-2009,Sunday,9,Feb,2,1,2009
20090223,23-02-2009,Monday,9,Feb,2,1,2009
20090224,24-02-2009,Tuesday,9,Feb,2,1,2009
20090225,25-02-2009,Wednesday,9,Feb,2,1,2009
20090226,26-02-2009,Thursday,9,Feb,2,1,2009
20090227,27-02-2009,Friday,9,Feb,2,1,2009
20090228,28-02-2009,Saturday,9,Feb,2,1,2009
20090301,01-03-2009,Sunday,10,Mar,3,1,2009
20090302,02-03-2009,Monday,10,Mar,3,1,2009
20090303,03-03-2009,Tuesday,10,Mar,3,1,2009
20090304,04-03-2009,Wednesday,10,Mar,3,1,2009
20090305,05-03-2009,Thursday,10,Mar,3,1,2009
20090306,06-03-2009,Friday,10,Mar,3,1,2009
20090307,07-03-2009,Saturday,10,Mar,3,1,2009
20090308,08-03-2009,Sunday,11,Mar,3,1,2009
20090309,09-03-2009,Monday,11,Mar,3,1,2009
20090310,10-03-2009,Tuesday,11,Mar,3,1,2009
20090311,11-03-2009,Wednesday,11,Mar,3,1,2009
20090312,12-03-2009,Thursday,11,Mar,3,1,2009
20090313,13-03-2009,Friday,11,Mar,3,1,2009
20090314,14-03-2009,Saturday,11,Mar,3,1,2009
20090315,15-03-2009,Sunday,12,Mar,3,1,2009
20090316,16-03-2009,Monday,12,Mar,3,1,2009
20090317,17-03-2009,Tuesday,12,Mar,3,1,2009
20090318,18-03-2009,Wednesday,12,Mar,3,1,2009
20090319,19-03-2009,Thursday,12,Mar,3,1,2009
20090320,20-03-2009,Friday,12,Mar,3,1,2009
20090321,21-03-2009,Saturday,12,Mar,3,1,2009
20090322,22-03-2009,Sunday,13,Mar,3,1,2009
20090323,23-03-2009,Monday,13,Mar,3,1,2009
20090324,24-03-2009,Tuesday,13,Mar,3,1,2009
20090325,25-03-2009,Wednesday,13,Mar,3,1,2009
20090326,26-03-2009,Thursday,13,Mar,3,1,2009
20090327,27-03-2009,Friday,13,Mar,3,1,2009
20090328,28-03-2009,Saturday,13,Mar,3,1,2009
20090329,29-03-2009,Sunday,14,Mar,3,1,2009
20090330,30-03-2009,Monday,14,Mar,3,1,2009
20090331,31-03-2009,Tuesday,14,Mar,3,1,2009
20090401,01-04-2009,Wednesday,14,Apr,4,2,2009
20090402,02-04-2009,Thursday,14,Apr,4,2,2009
20090403,03-04-2009,Friday,14,Apr,4,2,2009
20090404,04-04-2009,Saturday,14,Apr,4,2,2009
20090405,05-04-2009,Sunday,15,Apr,4,2,2009
20090406,06-04-2009,Monday,15,Apr,4,2,2009
20090407,07-04-2009,Tuesday,15,Apr,4,2,2009
20090408,08-04-2009,Wednesday,15,Apr,4,2,2009
20090409,09-04-2009,Thursday,15,Apr,4,2,2009
20090410,10-04-2009,Friday,15,Apr,4,2,2009
20090411,11-04-2009,Saturday,15,Apr,4,2,2009
20090412,12-04-2009,Sunday,16,Apr,4,2,2009
20090413,13-04-2009,Monday,16,Apr,4,2,2009
20090414,14-04-2009,Tuesday,16,Apr,4,2,2009
20090415,15-04-2009,Wednesday,16,Apr,4,2,2009
20090416,16-04-2009,Thursday,16,Apr,4,2,2009
20090417,17-04-2009,Friday,16,Apr,4,2,2009
20090418,18-04-2009,Saturday,16,Apr,4,2,2009
20090419,19-04-2009,Sunday,17,Apr,4,2,2009
20090420,20-04-2009,Monday,17,Apr,4,2,2009
20090421,21-04-2009,Tuesday,17,Apr,4,2,2009
20090422,22-04-2009,Wednesday,17,Apr,4,2,2009
20090423,23-04-2009,Thursday,17,Apr,4,2,2009
20090424,24-04-2009,Friday,17,Apr,4,2,2009
20090425,25-04-2009,Saturday,17,Apr,4,2,2009
20090426,26-04-2009,Sunday,18,Apr,4,2,2009
20090427,27-04-2009,Monday,18,Apr,4,2,2009
20090428,28-04-2009,Tuesday,18,Apr,4,2,2009
20090429,29-04-2009,Wednesday,18,Apr,4,2,2009
20090430,30-04-2009,Thursday,18,Apr,4,2,2009
20090501,01-05-2009,Friday,18,May,5,2,2009
20090502,02-05-2009,Saturday,18,May,5,2,2009
20090503,03-05-2009,Sunday,19,May,5,2,2009
20090504,04-05-2009,Monday,19,May,5,2,2009
20090505,05-05-2009,Tuesday,19,May,5,2,2009
20090506,06-05-2009,Wednesday,19,May,5,2,2009
20090507,07-05-2009,Thursday,19,May,5,2,2009
20090508,08-05-2009,Friday,19,May,5,2,2009
20090509,09-05-2009,Saturday,19,May,5,2,2009
20090510,10-05-2009,Sunday,20,May,5,2,2009
20090511,11-05-2009,Monday,20,May,5,2,2009
20090512,12-05-2009,Tuesday,20,May,5,2,2009
20090513,13-05-2009,Wednesday,20,May,5,2,2009
20090514,14-05-2009,Thursday,20,May,5,2,2009
20090515,15-05-2009,Friday,20,May,5,2,2009
20090516,16-05-2009,Saturday,20,May,5,2,2009
20090517,17-05-2009,Sunday,21,May,5,2,2009
20090518,18-05-2009,Monday,21,May,5,2,2009
20090519,19-05-2009,Tuesday,21,May,5,2,2009
20090520,20-05-2009,Wednesday,21,May,5,2,2009
20090521,21-05-2009,Thursday,21,May,5,2,2009
20090522,22-05-2009,Friday,21,May,5,2,2009
20090523,23-05-2009,Saturday,21,May,5,2,2009
20090524,24-05-2009,Sunday,22,May,5,2,2009
20090525,25-05-2009,Monday,22,May,5,2,2009
20090526,26-05-2009,Tuesday,22,May,5,2,2009
20090527,27-05-2009,Wednesday,22,May,5,2,2009
20090528,28-05-2009,Thursday,22,May,5,2,2009
20090529,29-05-2009,Friday,22,May,5,2,2009
20090530,30-05-2009,Saturday,22,May,5,2,2009
20090531,31-05-2009,Sunday,23,May,5,2,2009
20090601,01-06-2009,Monday,23,Jun,6,2,2009
20090602,02-06-2009,Tuesday,23,Jun,6,2,2009
20090603,03-06-2009,Wednesday,23,Jun,6,2,2009
20090604,04-06-2009,Thursday,23,Jun,6,2,2009
20090605,05-06-2009,Friday,23,Jun,6,2,2009
20090606,06-06-2009,Saturday,23,Jun,6,2,2009
20090607,07-06-2009,Sunday,24,Jun,6,2,2009
20090608,08-06-2009,Monday,24,Jun,6,2,2009
20090609,09-06-2009,Tuesday,24,Jun,6,2,2009
20090610,10-06-2009,Wednesday,24,Jun,6,2,2009
20090611,11-06-2009,Thursday,24,Jun,6,2,2009
20090612,12-06-2009,Friday,24,Jun,6,2,2009
20090613,13-06-2009,Saturday,24,Jun,6,2,2009
20090614,14-06-2009,Sunday,25,Jun,6,2,2009
20090615,15-06-2009,Monday,25,Jun,6,2,2009
20090616,16-06-2009,Tuesday,25,Jun,6,2,2009
20090617,17-06-2009,Wednesday,25,Jun,6,2,2009
20090618,18-06-2009,Thursday,25,Jun,6,2,2009
20090619,19-06-2009,Friday,25,Jun,6,2,2009
20090620,20-06-2009,Saturday,25,Jun,6,2,2009
20090621,21-06-2009,Sunday,26,Jun,6,2,2009
20090622,22-06-2009,Monday,26,Jun,6,2,2009
20090623,23-06-2009,Tuesday,26,Jun,6,2,2009
20090624,24-06-2009,Wednesday,26,Jun,6,2,2009
20090625,25-06-2009,Thursday,26,Jun,6,2,2009
20090626,26-06-2009,Friday,26,Jun,6,2,2009
20090627,27-06-2009,Saturday,26,Jun,6,2,2009
20090628,28-06-2009,Sunday,27,Jun,6,2,2009
20090629,29-06-2009,Monday,27,Jun,6,2,2009
20090630,30-06-2009,Tuesday,27,Jun,6,2,2009
20090701,01-07-2009,Wednesday,27,Jul,7,3,2009
20090702,02-07-2009,Thursday,27,Jul,7,3,2009
20090703,03-07-2009,Friday,27,Jul,7,3,2009
20090704,04-07-2009,Saturday,27,Jul,7,3,2009
20090705,05-07-2009,Sunday,28,Jul,7,3,2009
20090706,06-07-2009,Monday,28,Jul,7,3,2009
20090707,07-07-2009,Tuesday,28,Jul,7,3,2009
20090708,08-07-2009,Wednesday,28,Jul,7,3,2009
20090709,09-07-2009,Thursday,28,Jul,7,3,2009
20090710,10-07-2009,Friday,28,Jul,7,3,2009
20090711,11-07-2009,Saturday,28,Jul,7,3,2009
20090712,12-07-2009,Sunday,29,Jul,7,3,2009
20090713,13-07-2009,Monday,29,Jul,7,3,2009
20090714,14-07-2009,Tuesday,29,Jul,7,3,2009
20090715,15-07-2009,Wednesday,29,Jul,7,3,2009
20090716,16-07-2009,Thursday,29,Jul,7,3,2009
20090717,17-07-2009,Friday,29,Jul,7,3,2009
20090718,18-07-2009,Saturday,29,Jul,7,3,2009
20090719,19-07-2009,Sunday,30,Jul,7,3,2009
20090720,20-07-2009,Monday,30,Jul,7,3,2009
20090721,21-07-2009,Tuesday,30,Jul,7,3,2009
20090722,22-07-2009,Wednesday,30,Jul,7,3,2009
20090723,23-07-2009,Thursday,30,Jul,7,3,2009
20090724,24-07-2009,Friday,30,Jul,7,3,2009
20090725,25-07-2009,Saturday,30,Jul,7,3,2009
20090726,26-07-2009,Sunday,31,Jul,7,3,2009
20090727,27-07-2009,Monday,31,Jul,7,3,2009
20090728,28-07-2009,Tuesday,31,Jul,7,3,2009
20090729,29-07-2009,Wednesday,31,Jul,7,3,2009
20090730,30-07-2009,Thursday,31,Jul,7,3,2009
20090731,31-07-2009,Friday,31,Jul,7,3,2009
20090801,01-08-2009,Saturday,31,Aug,8,3,2009
20090802,02-08-2009,Sunday,32,Aug,8,3,2009
20090803,03-08-2009,Monday,32,Aug,8,3,2009
20090804,04-08-2009,Tuesday,32,Aug,8,3,2009
20090805,05-08-2009,Wednesday,32,Aug,8,3,2009
20090806,06-08-2009,Thursday,32,Aug,8,3,2009
20090807,07-08-2009,Friday,32,Aug,8,3,2009
20090808,08-08-2009,Saturday,32,Aug,8,3,2009
20090809,09-08-2009,Sunday,33,Aug,8,3,2009
20090810,10-08-2009,Monday,33,Aug,8,3,2009
20090811,11-08-2009,Tuesday,33,Aug,8,3,2009
20090812,12-08-2009,Wednesday,33,Aug,8,3,2009
20090813,13-08-2009,Thursday,33,Aug,8,3,2009
20090814,14-08-2009,Friday,33,Aug,8,3,2009
20090815,15-08-2009,Saturday,33,Aug,8,3,2009
20090816,16-08-2009,Sunday,34,Aug,8,3,2009
20090817,17-08-2009,Monday,34,Aug,8,3,2009
20090818,18-08-2009,Tuesday,34,Aug,8,3,2009
20090819,19-08-2009,Wednesday,34,Aug,8,3,2009
20090820,20-08-2009,Thursday,34,Aug,8,3,2009
20090821,21-08-2009,Friday,34,Aug,8,3,2009
20090822,22-08-2009,Saturday,34,Aug,8,3,2009
20090823,23-08-2009,Sunday,35,Aug,8,3,2009
20090824,24-08-2009,Monday,35,Aug,8,3,2009
20090825,25-08-2009,Tuesday,35,Aug,8,3,2009
20090826,26-08-2009,Wednesday,35,Aug,8,3,2009
20090827,27-08-2009,Thursday,35,Aug,8,3,2009
20090828,28-08-2009,Friday,35,Aug,8,3,2009
20090829,29-08-2009,Saturday,35,Aug,8,3,2009
20090830,30-08-2009,Sunday,36,Aug,8,3,2009
20090831,31-08-2009,Monday,36,Aug,8,3,2009
20090901,01-09-2009,Tuesday,36,Sep,9,3,2009
20090902,02-09-2009,Wednesday,36,Sep,9,3,2009
20090903,03-09-2009,Thursday,36,Sep,9,3,2009
20090904,04-09-2009,Friday,36,Sep,9,3,2009
20090905,05-09-2009,Saturday,36,Sep,9,3,2009
20090906,06-09-2009,Sunday,37,Sep,9,3,2009
20090907,07-09-2009,Monday,37,Sep,9,3,2009
20090908,08-09-2009,Tuesday,37,Sep,9,3,2009
20090909,09-09-2009,Wednesday,37,Sep,9,3,2009
20090910,10-09-2009,Thursday,37,Sep,9,3,2009
20090911,11-09-2009,Friday,37,Sep,9,3,2009
20090912,12-09-2009,Saturday,37,Sep,9,3,2009
20090913,13-09-2009,Sunday,38,Sep,9,3,2009
20090914,14-09-2009,Monday,38,Sep,9,3,2009
20090915,15-09-2009,Tuesday,38,Sep,9,3,2009
20090916,16-09-2009,Wednesday,38,Sep,9,3,2009
20090917,17-09-2009,Thursday,38,Sep,9,3,2009
20090918,18-09-2009,Friday,38,Sep,9,3,2009
20090919,19-09-2009,Saturday,38,Sep,9,3,2009
20090920,20-09-2009,Sunday,39,Sep,9,3,2009
20090921,21-09-2009,Monday,39,Sep,9,3,2009
20090922,22-09-2009,Tuesday,39,Sep,9,3,2009
20090923,23-09-2009,Wednesday,39,Sep,9,3,2009
20090924,24-09-2009,Thursday,39,Sep,9,3,2009
20090925,25-09-2009,Friday,39,Sep,9,3,2009
20090926,26-09-2009,Saturday,39,Sep,9,3,2009
20090927,27-09-2009,Sunday,40,Sep,9,3,2009
20090928,28-09-2009,Monday,40,Sep,9,3,2009
20090929,29-09-2009,Tuesday,40,Sep,9,3,2009
20090930,30-09-2009,Wednesday,40,Sep,9,3,2009
20091001,01-10-2009,Thursday,40,Oct,10,4,2009
20091002,02-10-2009,Friday,40,Oct,10,4,2009
20091003,03-10-2009,Saturday,40,Oct,10,4,2009
20091004,04-10-2009,Sunday,41,Oct,10,4,2009
20091005,05-10-2009,Monday,41,Oct,10,4,2009
20091006,06-10-2009,Tuesday,41,Oct,10,4,2009
20091007,07-10-2009,Wednesday,41,Oct,10,4,2009
20091008,08-10-2009,Thursday,41,Oct,10,4,2009
20091009,09-10-2009,Friday,41,Oct,10,4,2009
20091010,10-10-2009,Saturday,41,Oct,10,4,2009
20091011,11-10-2009,Sunday,42,Oct,10,4,2009
20091012,12-10-2009,Monday,42,Oct,10,4,2009
20091013,13-10-2009,Tuesday,42,Oct,10,4,2009
20091014,14-10-2009,Wednesday,42,Oct,10,4,2009
20091015,15-10-2009,Thursday,42,Oct,10,4,2009
20091016,16-10-2009,Friday,42,Oct,10,4,2009
20091017,17-10-2009,Saturday,42,Oct,10,4,2009
20091018,18-10-2009,Sunday,43,Oct,10,4,2009
20091019,19-10-2009,Monday,43,Oct,10,4,2009
20091020,20-10-2009,Tuesday,43,Oct,10,4,2009
20091021,21-10-2009,Wednesday,43,Oct,10,4,2009
20091022,22-10-2009,Thursday,43,Oct,10,4,2009
20091023,23-10-2009,Friday,43,Oct,10,4,2009
20091024,24-10-2009,Saturday,43,Oct,10,4,2009
20091025,25-10-2009,Sunday,44,Oct,10,4,2009
20091026,26-10-2009,Monday,44,Oct,10,4,2009
20091027,27-10-2009,Tuesday,44,Oct,10,4,2009
20091028,28-10-2009,Wednesday,44,Oct,10,4,2009
20091029,29-10-2009,Thursday,44,Oct,10,4,2009
20091030,30-10-2009,Friday,44,Oct,10,4,2009
20091031,31-10-2009,Saturday,44,Oct,10,4,2009
20091101,01-11-2009,Sunday,45,Nov,11,4,2009
20091102,02-11-2009,Monday,45,Nov,11,4,2009
20091103,03-11-2009,Tuesday,45,Nov,11,4,2009
20091104,04-11-2009,Wednesday,45,Nov,11,4,2009
20091105,05-11-2009,Thursday,45,Nov,11,4,2009
20091106,06-11-2009,Friday,45,Nov,11,4,2009
20091107,07-11-2009,Saturday,45,Nov,11,4,2009
20091108,08-11-2009,Sunday,46,Nov,11,4,2009
20091109,09-11-2009,Monday,46,Nov,11,4,2009
20091110,10-11-2009,Tuesday,46,Nov,11,4,2009
20091111,11-11-2009,Wednesday,46,Nov,11,4,2009
20091112,12-11-2009,Thursday,46,Nov,11,4,2009
20091113,13-11-2009,Friday,46,Nov,11,4,2009
20091114,14-11-2009,Saturday,46,Nov,11,4,2009
20091115,15-11-2009,Sunday,47,Nov,11,4,2009
20091116,16-11-2009,Monday,47,Nov,11,4,2009
20091117,17-11-2009,Tuesday,47,Nov,11,4,2009
20091118,18-11-2009,Wednesday,47,Nov,11,4,2009
20091119,19-11-2009,Thursday,47,Nov,11,4,2009
20091120,20-11-2009,Friday,47,Nov,11,4,2009
20091121,21-11-2009,Saturday,47,Nov,11,4,2009
20091122,22-11-2009,Sunday,48,Nov,11,4,2009
20091123,23-11-2009,Monday,48,Nov,11,4,2009
20091124,24-11-2009,Tuesday,48,Nov,11,4,2009
20091125,25-11-2009,Wednesday,48,Nov,11,4,2009
20091126,26-11-2009,Thursday,48,Nov,11,4,2009
20091127,27-11-2009,Friday,48,Nov,11,4,2009
20091128,28-11-2009,Saturday,48,Nov,11,4,2009
20091129,29-11-2009,Sunday,49,Nov,11,4,2009
20091130,30-11-2009,Monday,49,Nov,11,4,2009
20091201,01-12-2009,Tuesday,49,Dec,12,4,2009
20091202,02-12-2009,Wednesday,49,Dec,12,4,2009
20091203,03-12-2009,Thursday,49,Dec,12,4,2009
20091204,04-12-2009,Friday,49,Dec,12,4,2009
20091205,05-12-2009,Saturday,49,Dec,12,4,2009
20091206,06-12-2009,Sunday,50,Dec,12,4,2009
20091207,07-12-2009,Monday,50,Dec,12,4,2009
20091208,08-12-2009,Tuesday,50,Dec,12,4,2009
20091209,09-12-2009,Wednesday,50,Dec,12,4,2009
20091210,10-12-2009,Thursday,50,Dec,12,4,2009
20091211,11-12-2009,Friday,50,Dec,12,4,2009
20091212,12-12-2009,Saturday,50,Dec,12,4,2009
20091213,13-12-2009,Sunday,51,Dec,12,4,2009
20091214,14-12-2009,Monday,51,Dec,12,4,2009
20091215,15-12-2009,Tuesday,51,Dec,12,4,2009
20091216,16-12-2009,Wednesday,51,Dec,12,4,2009
20091217,17-12-2009,Thursday,51,Dec,12,4,2009
20091218,18-12-2009,Friday,51,Dec,12,4,2009
20091219,19-12-2009,Saturday,51,Dec,12,4,2009
20091220,20-12-2009,Sunday,52,Dec,12,4,2009
20091221,21-12-2009,Monday,52,Dec,12,4,2009
20091222,22-12-2009,Tuesday,52,Dec,12,4,2009
20091223,23-12-2009,Wednesday,52,Dec,12,4,2009
20091224,24-12-2009,Thursday,52,Dec,12,4,2009
20091225,25-12-2009,Friday,52,Dec,12,4,2009
20091226,26-12-2009,Saturday,52,Dec,12,4,2009
20091227,27-12-2009,Sunday,53,Dec,12,4,2009
20091228,28-12-2009,Monday,53,Dec,12,4,2009
20091229,29-12-2009,Tuesday,53,Dec,12,4,2009
20091230,30-12-2009,Wednesday,53,Dec,12,4,2009
20091231,31-12-2009,Thursday,53,Dec,12,4,2009
20100101,01-01-2010,Friday,1,Jan,1,1,2010
20100102,02-01-2010,Saturday,1,Jan,1,1,2010
20100103,03-01-2010,Sunday,2,Jan,1,1,2010
20100104,04-01-2010,Monday,2,Jan,1,1,2010
20100105,05-01-2010,Tuesday,2,Jan,1,1,2010
20100106,06-01-2010,Wednesday,2,Jan,1,1,2010
20100107,07-01-2010,Thursday,2,Jan,1,1,2010
20100108,08-01-2010,Friday,2,Jan,1,1,2010
20100109,09-01-2010,Saturday,2,Jan,1,1,2010
20100110,10-01-2010,Sunday,3,Jan,1,1,2010
20100111,11-01-2010,Monday,3,Jan,1,1,2010
20100112,12-01-2010,Tuesday,3,Jan,1,1,2010
20100113,13-01-2010,Wednesday,3,Jan,1,1,2010
20100114,14-01-2010,Thursday,3,Jan,1,1,2010
20100115,15-01-2010,Friday,3,Jan,1,1,2010
20100116,16-01-2010,Saturday,3,Jan,1,1,2010
20100117,17-01-2010,Sunday,4,Jan,1,1,2010
20100118,18-01-2010,Monday,4,Jan,1,1,2010
20100119,19-01-2010,Tuesday,4,Jan,1,1,2010
20100120,20-01-2010,Wednesday,4,Jan,1,1,2010
20100121,21-01-2010,Thursday,4,Jan,1,1,2010
20100122,22-01-2010,Friday,4,Jan,1,1,2010
20100123,23-01-2010,Saturday,4,Jan,1,1,2010
20100124,24-01-2010,Sunday,5,Jan,1,1,2010
20100125,25-01-2010,Monday,5,Jan,1,1,2010
20100126,26-01-2010,Tuesday,5,Jan,1,1,2010
20100127,27-01-2010,Wednesday,5,Jan,1,1,2010
20100128,28-01-2010,Thursday,5,Jan,1,1,2010
20100129,29-01-2010,Friday,5,Jan,1,1,2010
20100130,30-01-2010,Saturday,5,Jan,1,1,2010
20100131,31-01-2010,Sunday,6,Jan,1,1,2010
20100201,01-02-2010,Monday,6,Feb,2,1,2010
20100202,02-02-2010,Tuesday,6,Feb,2,1,2010
20100203,03-02-2010,Wednesday,6,Feb,2,1,2010
20100204,04-02-2010,Thursday,6,Feb,2,1,2010
20100205,05-02-2010,Friday,6,Feb,2,1,2010
20100206,06-02-2010,Saturday,6,Feb,2,1,2010
20100207,07-02-2010,Sunday,7,Feb,2,1,2010
20100208,08-02-2010,Monday,7,Feb,2,1,2010
20100209,09-02-2010,Tuesday,7,Feb,2,1,2010
20100210,10-02-2010,Wednesday,7,Feb,2,1,2010
20100211,11-02-2010,Thursday,7,Feb,2,1,2010
20100212,12-02-2010,Friday,7,Feb,2,1,2010
20100213,13-02-2010,Saturday,7,Feb,2,1,2010
20100214,14-02-2010,Sunday,8,Feb,2,1,2010
20100215,15-02-2010,Monday,8,Feb,2,1,2010
20100216,16-02-2010,Tuesday,8,Feb,2,1,2010
20100217,17-02-2010,Wednesday,8,Feb,2,1,2010
20100218,18-02-2010,Thursday,8,Feb,2,1,2010
20100219,19-02-2010,Friday,8,Feb,2,1,2010
20100220,20-02-2010,Saturday,8,Feb,2,1,2010
20100221,21-02-2010,Sunday,9,Feb,2,1,2010
20100222,22-02-2010,Monday,9,Feb,2,1,2010
20100223,23-02-2010,Tuesday,9,Feb,2,1,2010
20100224,24-02-2010,Wednesday,9,Feb,2,1,2010
20100225,25-02-2010,Thursday,9,Feb,2,1,2010
20100226,26-02-2010,Friday,9,Feb,2,1,2010
20100227,27-02-2010,Saturday,9,Feb,2,1,2010
20100228,28-02-2010,Sunday,10,Feb,2,1,2010
20100301,01-03-2010,Monday,10,Mar,3,1,2010
20100302,02-03-2010,Tuesday,10,Mar,3,1,2010
20100303,03-03-2010,Wednesday,10,Mar,3,1,2010
20100304,04-03-2010,Thursday,10,Mar,3,1,2010
20100305,05-03-2010,Friday,10,Mar,3,1,2010
20100306,06-03-2010,Saturday,10,Mar,3,1,2010
20100307,07-03-2010,Sunday,11,Mar,3,1,2010
20100308,08-03-2010,Monday,11,Mar,3,1,2010
20100309,09-03-2010,Tuesday,11,Mar,3,1,2010
20100310,10-03-2010,Wednesday,11,Mar,3,1,2010
20100311,11-03-2010,Thursday,11,Mar,3,1,2010
20100312,12-03-2010,Friday,11,Mar,3,1,2010
20100313,13-03-2010,Saturday,11,Mar,3,1,2010
20100314,14-03-2010,Sunday,12,Mar,3,1,2010
20100315,15-03-2010,Monday,12,Mar,3,1,2010
20100316,16-03-2010,Tuesday,12,Mar,3,1,2010
20100317,17-03-2010,Wednesday,12,Mar,3,1,2010
20100318,18-03-2010,Thursday,12,Mar,3,1,2010
20100319,19-03-2010,Friday,12,Mar,3,1,2010
20100320,20-03-2010,Saturday,12,Mar,3,1,2010
20100321,21-03-2010,Sunday,13,Mar,3,1,2010
20100322,22-03-2010,Monday,13,Mar,3,1,2010
20100323,23-03-2010,Tuesday,13,Mar,3,1,2010
20100324,24-03-2010,Wednesday,13,Mar,3,1,2010
20100325,25-03-2010,Thursday,13,Mar,3,1,2010
20100326,26-03-2010,Friday,13,Mar,3,1,2010
20100327,27-03-2010,Saturday,13,Mar,3,1,2010
20100328,28-03-2010,Sunday,14,Mar,3,1,2010
20100329,29-03-2010,Monday,14,Mar,3,1,2010
20100330,30-03-2010,Tuesday,14,Mar,3,1,2010
20100331,31-03-2010,Wednesday,14,Mar,3,1,2010
20100401,01-04-2010,Thursday,14,Apr,4,2,2010
20100402,02-04-2010,Friday,14,Apr,4,2,2010
20100403,03-04-2010,Saturday,14,Apr,4,2,2010
20100404,04-04-2010,Sunday,15,Apr,4,2,2010
20100405,05-04-2010,Monday,15,Apr,4,2,2010
20100406,06-04-2010,Tuesday,15,Apr,4,2,2010
20100407,07-04-2010,Wednesday,15,Apr,4,2,2010
20100408,08-04-2010,Thursday,15,Apr,4,2,2010
20100409,09-04-2010,Friday,15,Apr,4,2,2010
20100410,10-04-2010,Saturday,15,Apr,4,2,2010
20100411,11-04-2010,Sunday,16,Apr,4,2,2010
20100412,12-04-2010,Monday,16,Apr,4,2,2010
20100413,13-04-2010,Tuesday,16,Apr,4,2,2010
20100414,14-04-2010,Wednesday,16,Apr,4,2,2010
20100415,15-04-2010,Thursday,16,Apr,4,2,2010
